X;Y;STRUCTYPE
90;51;TOWER
90;51;TOWER
89;51;TOWER
90;51;TOWER
90;52;MAST
90;52;TOWER
90;51;TANK
89;51;TOWER
89;51;TOWER
90;51;TOWER
90;51;TANK
90;51;TOWER
90;51;TOWER
89;51;TOWER
90;51;TOWER
89;51;TOWER
89;51;TOWER
89;51;TOWER
89;51;TOWER
89;51;TOWER
90;51;TOWER
90;51;TOWER
57;53;TOWER
56;53;MAST
56;53;BTWR
57;53;TOWER
57;53;POLE
57;53;N/A
56;53;N/A
56;53;BPOLE
57;53;MAST
57;53;POLE
57;53;TOWER
56;53;NNTANN
61;57;MAST
61;57;MAST
60;57;MAST
60;57;MAST
60;57;POLE
61;57;TOWER
60;57;MAST
60;57;POLE
60;58;TANK
61;57;MAST
59;57;POLE
61;57;MAST
60;57;POLE
60;57;TOWER
60;57;POLE
60;57;POLE
60;57;POLE
60;57;POLE
60;57;MAST
60;57;MAST
60;58;POLE
60;57;POLE
60;58;POLE
103;55;POLE
104;55;POLE
103;55;POLE
103;55;MAST
103;55;MAST
103;55;B
103;55;MAST
103;55;POLE
103;55;POLE
103;55;POLE
103;55;MAST
104;55;POLE
103;55;POLE
103;55;POLE
104;55;MAST
103;55;POLE
56;53;MAST
55;53;MAST
56;53;MAST
55;53;POLE
55;53;TOWER
55;53;POLE
55;53;POLE
75;50;N/A
74;50;N/A
75;50;N/A
76;50;N/A
74;50;N/A
75;51;N/A
73;50;N/A
74;51;N/A
75;50;N/A
76;51;MAST
76;51;MAST
75;51;MAST
74;51;MAST
74;50;MAST
74;51;TOWER
75;51;TOWER
76;51;TOWER
75;51;TOWER
75;50;TOWER
75;51;TOWER
96;48;N/A
96;48;N/A
96;48;N/A
96;49;TOWER
96;48;N/A
95;48;N/A
96;48;N/A
96;49;TOWER
96;48;N/A
96;48;N/A
96;49;TOWER
97;48;N/A
96;48;TOWER
97;48;TOWER
97;48;TOWER
97;48;TOWER
103;58;TOWER
102;57;TOWER
102;57;MAST
102;57;MAST
102;57;POLE
102;57;POLE
101;58;TOWER
101;57;TOWER
102;59;TOWER
101;58;TOWER
102;59;MAST
102;58;MAST
102;59;POLE
102;57;MAST
102;58;TOWER
103;58;MAST
103;59;TOWER
102;59;TOWER
103;58;TOWER
103;59;TOWER
103;58;B
102;57;POLE
102;57;MAST
102;58;TANK
99;55;TOWER
99;56;TOWER
99;56;TOWER
98;56;TOWER
99;55;MAST
99;56;TOWER
82;52;TOWER
82;52;TOWER
82;52;TOWER
82;52;TOWER
82;52;TOWER
82;52;MAST
82;52;TOWER
82;52;POLE
82;52;TOWER
83;52;TOWER
83;47;TOWER
84;46;TOWER
84;47;MAST
83;46;TOWER
84;47;TOWER
83;46;TOWER
84;46;TOWER
83;46;TOWER
84;47;TOWER
84;47;TOWER
86;55;N/A
86;54;N/A
85;54;N/A
86;54;N/A
85;54;N/A
86;55;N/A
86;54;N/A
85;55;N/A
86;55;N/A
85;54;N/A
86;54;N/A
86;54;N/A
85;55;N/A
85;55;N/A
86;55;N/A
85;54;TOWER
85;55;TOWER
86;54;TOWER
85;55;N/A
86;54;TOWER
84;56;TOWER
84;56;TOWER
83;55;TOWER
84;55;TOWER
84;55;TOWER
84;55;TOWER
83;56;TOWER
84;56;TOWER
84;56;TOWER
83;55;TOWER
83;55;TANK
83;55;TOWER
84;55;TANK
83;56;TOWER
85;55;TOWER
85;55;TOWER
83;56;TOWER
84;55;SILO
85;55;TOWER
84;55;TOWER
62;52;N/A
62;52;N/A
61;51;N/A
62;52;TOWER
61;51;TOWER
61;51;TOWER
62;51;NNTANN
61;51;UPOLE
61;51;UPOLE
60;51;POLE
61;51;POLE
61;52;POLE
61;52;POLE
111;32;MAST
111;32;POLE
111;32;MAST
111;32;MAST
83;59;TOWER
82;59;TOWER
83;58;TOWER
83;58;TOWER
83;58;TOWER
82;59;TOWER
82;59;TOWER
84;59;TOWER
83;58;TOWER
82;59;TOWER
82;59;TOWER
82;59;TOWER
83;59;UPOLE
82;59;BPIPE
84;59;TOWER
82;58;NNTANN
73;57;N/A
72;57;TOWER
72;58;TOWER
72;58;N/A
72;58;POLE
79;58;TOWER
78;58;TOWER
79;58;TOWER
78;58;TOWER
80;58;MAST
79;58;TOWER
79;58;TOWER
79;58;TOWER
79;58;TOWER
79;58;TOWER
80;58;TOWER
79;58;TOWER
83;57;N/A
83;57;TOWER
83;57;N/A
82;57;TOWER
82;57;TOWER
83;57;TOWER
83;57;TOWER
82;57;TANK
83;57;TOWER
83;57;TOWER
83;57;TOWER
83;57;TOWER
83;57;TOWER
83;57;TOWER
91;50;N/A
91;50;N/A
91;50;POLE
91;50;N/A
92;50;MAST
92;50;N/A
93;50;N/A
91;50;N/A
91;50;N/A
91;50;N/A
92;50;MAST
90;50;N/A
91;49;N/A
92;50;MAST
92;50;N/A
91;50;N/A
92;50;TOWER
92;50;MAST
90;50;N/A
92;50;TOWER
91;50;MAST
91;50;MAST
91;50;TOWER
90;50;TOWER
90;50;TOWER
93;50;MAST
83;50;TOWER
83;50;TOWER
84;51;TOWER
84;50;TOWER
84;51;TOWER
83;50;TOWER
83;51;TOWER
83;51;TOWER
83;51;TOWER
84;51;TOWER
83;50;TOWER
83;50;TOWER
84;51;TOWER
84;51;TOWER
83;51;TANK
84;51;TOWER
97;48;TOWER
97;49;TOWER
98;48;TOWER
97;49;N/A
97;49;N/A
97;48;N/A
98;48;N/A
98;48;N/A
97;48;N/A
97;49;N/A
97;48;N/A
97;49;N/A
97;48;TOWER
82;45;TOWER
82;46;TOWER
82;45;TOWER
81;46;TOWER
82;46;N/A
81;45;N/A
81;46;TOWER
82;46;N/A
82;45;N/A
82;46;N/A
81;46;TOWER
81;45;TOWER
81;45;N/A
82;46;TOWER
82;46;TOWER
81;46;N/A
82;46;TOWER
82;45;TANK
82;46;TOWER
81;46;TOWER
81;46;TOWER
82;46;TOWER
82;46;TOWER
81;46;TOWER
81;45;TOWER
81;45;TOWER
81;45;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
84;46;TOWER
82;48;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;47;TOWER
82;48;MAST
82;47;TOWER
82;47;TOWER
82;47;TOWER
94;43;TOWER
94;43;TOWER
95;43;TOWER
95;43;TOWER
94;43;TOWER
94;43;POLE
95;43;MAST
94;43;TOWER
94;43;MAST
94;43;TOWER
94;43;TOWER
94;43;POLE
94;43;MAST
95;43;MAST
81;46;TOWER
82;46;TOWER
82;46;TOWER
81;46;TOWER
82;46;TOWER
81;46;TOWER
82;46;TOWER
82;46;TOWER
81;46;TOWER
81;46;MAST
82;46;TOWER
81;46;TOWER
81;46;MAST
82;46;TOWER
68;51;N/A
69;51;TOWER
68;50;TOWER
67;50;TOWER
68;51;N/A
68;50;N/A
69;50;N/A
68;51;TOWER
93;44;TOWER
93;44;TOWER
94;44;TOWER
94;44;TOWER
93;44;MAST
94;44;TOWER
93;44;TOWER
94;44;TOWER
94;44;MAST
94;44;TOWER
85;44;TOWER
86;43;TOWER
86;43;TOWER
85;44;TOWER
86;43;TOWER
86;44;TOWER
86;43;TOWER
85;43;TOWER
85;43;TOWER
85;44;TOWER
86;43;TOWER
86;43;TOWER
86;43;TOWER
94;49;MAST
94;49;MAST
94;49;MAST
94;49;MAST
94;49;TOWER
93;48;TOWER
94;49;TOWER
93;49;N/A
94;49;MAST
94;48;TOWER
94;49;MAST
94;49;TOWER
59;50;POLE
59;50;POLE
71;52;MAST
71;52;N/A
71;52;N/A
70;52;N/A
70;53;N/A
70;53;N/A
71;53;N/A
71;53;POLE
70;53;POLE
70;52;TOWER
27;75;N/A
27;75;N/A
26;76;N/A
26;75;N/A
26;75;N/A
26;76;N/A
26;77;N/A
27;77;N/A
28;76;N/A
29;76;N/A
26;75;N/A
26;74;N/A
25;76;N/A
55;52;N/A
56;52;N/A
56;51;N/A
56;52;N/A
56;52;N/A
56;52;N/A
57;52;N/A
56;52;N/A
56;52;N/A
57;52;N/A
57;52;N/A
56;51;N/A
56;52;N/A
56;52;N/A
56;53;N/A
55;52;N/A
57;51;N/A
56;53;N/A
56;51;N/A
55;52;N/A
56;52;N/A
56;52;N/A
56;52;N/A
55;52;N/A
56;52;N/A
56;53;N/A
55;53;TOWER
55;52;TOWER
56;53;TOWER
56;53;TOWER
55;52;BTWR
56;53;TOWER
56;53;BPOLE
56;53;POLE
55;52;TOWER
75;62;TOWER
74;62;TOWER
75;61;TOWER
73;62;TOWER
75;62;TOWER
75;62;N/A
75;61;TOWER
74;62;N/A
73;62;TOWER
73;63;POLE
74;63;TOWER
75;61;TOWER
74;63;TOWER
74;63;TOWER
92;51;TOWER
92;51;TOWER
93;51;TOWER
93;51;TOWER
92;51;TOWER
93;50;TOWER
94;51;TOWER
93;51;TOWER
93;51;TOWER
92;51;TOWER
92;51;TOWER
84;52;TOWER
83;52;MAST
84;52;MAST
84;52;MAST
84;52;MAST
85;52;TOWER
85;52;TOWER
84;52;MAST
84;53;MAST
83;52;TOWER
85;52;TOWER
84;52;MAST
83;52;MAST
84;52;TOWER
85;52;MAST
73;53;N/A
74;53;N/A
73;53;TOWER
72;53;N/A
72;53;MAST
74;53;TOWER
73;53;TOWER
72;53;MAST
74;53;TOWER
74;53;TOWER
72;53;MAST
72;51;N/A
71;52;N/A
74;51;TOWER
72;51;TOWER
71;51;TOWER
70;51;N/A
70;51;N/A
69;51;N/A
70;52;N/A
70;52;POLE
70;52;MAST
69;51;TOWER
72;54;N/A
73;54;TOWER
74;55;N/A
74;54;TOWER
73;54;TOWER
72;54;TOWER
73;54;TOWER
74;54;TOWER
74;55;TOWER
73;55;TOWER
73;53;MAST
74;54;MAST
74;54;MAST
74;53;MAST
73;54;TOWER
73;54;TOWER
73;54;TOWER
73;54;MAST
73;54;MAST
74;54;TOWER
89;55;TOWER
89;55;TOWER
89;55;TOWER
89;55;TOWER
89;54;MAST
89;55;TOWER
90;55;TOWER
90;55;TOWER
89;55;TOWER
89;55;TOWER
89;55;TOWER
89;55;TOWER
90;55;POLE
89;55;TOWER
74;48;N/A
74;47;N/A
74;47;N/A
74;48;N/A
74;48;N/A
73;47;N/A
74;48;N/A
74;48;N/A
74;48;N/A
74;48;N/A
73;48;N/A
73;48;N/A
73;47;N/A
74;48;N/A
74;47;N/A
74;47;N/A
74;48;N/A
74;48;N/A
74;48;N/A
74;48;N/A
73;47;TOWER
102;53;POLE
102;53;B
102;53;MAST
101;53;TANK
102;53;POLE
101;53;MAST
102;53;B
102;53;TOWER
101;53;TANK
102;53;TOWER
102;53;B
101;53;MAST
101;53;TOWER
101;53;TOWER
101;53;POLE
101;53;TANK
101;53;POLE
101;53;TOWER
101;52;MAST
101;53;MAST
101;53;MAST
101;53;MAST
101;53;TOWER
101;53;TANK
101;53;TANK
101;53;TOWER
101;53;MAST
101;53;MAST
101;53;MAST
101;53;MAST
101;53;MAST
101;52;MAST
101;52;POLE
101;53;MAST
101;53;POLE
101;53;POLE
101;53;MAST
101;53;POLE
101;52;MAST
101;52;POLE
101;52;POLE
101;54;MAST
102;54;POLE
101;54;B
101;54;TANK
101;54;SILO
101;54;MAST
102;54;MAST
102;54;TOWER
101;54;MAST
101;54;TANK
101;54;TOWER
101;54;TOWER
101;53;TOWER
101;53;POLE
101;53;POLE
101;53;MAST
101;53;POLE
101;53;POLE
101;53;TANK
101;53;MAST
83;50;TOWER
83;49;MAST
83;49;MAST
83;50;MAST
82;50;TOWER
83;50;POLE
82;50;TOWER
83;50;MAST
83;50;MAST
82;50;MAST
82;50;POLE
83;50;MAST
83;50;MAST
84;50;MAST
84;50;TOWER
84;50;MAST
85;50;MAST
85;50;MAST
83;49;MAST
83;50;MAST
84;50;MAST
84;50;TOWER
83;50;TOWER
84;50;TOWER
84;50;MAST
84;50;MAST
84;50;TOWER
83;50;MAST
84;50;MAST
84;50;MAST
85;50;MAST
85;50;MAST
84;49;TOWER
85;50;TOWER
85;50;TOWER
85;50;MAST
85;49;MAST
85;50;MAST
85;50;POLE
85;49;MAST
85;50;MAST
85;49;MAST
85;50;POLE
85;50;TOWER
85;50;TOWER
85;49;MAST
85;50;MAST
84;54;N/A
84;54;N/A
85;54;N/A
84;54;N/A
84;54;N/A
84;54;N/A
84;54;TOWER
85;54;TOWER
84;54;TOWER
86;50;TOWER
86;50;TOWER
86;49;TOWER
85;50;POLE
86;50;POLE
86;50;TOWER
86;50;TOWER
86;50;POLE
85;50;TOWER
85;50;MAST
86;50;MAST
85;49;MAST
86;49;MAST
86;50;TANK
86;49;MAST
86;50;TOWER
86;50;MAST
85;49;MAST
86;49;TOWER
86;50;TANK
86;50;TOWER
86;50;TOWER
85;49;TOWER
84;49;TOWER
84;49;TOWER
85;48;MAST
85;49;MAST
84;49;MAST
84;49;MAST
85;49;MAST
85;48;MAST
84;49;MAST
85;49;MAST
85;49;TOWER
84;49;TOWER
84;49;TOWER
84;49;MAST
85;49;TOWER
83;49;MAST
83;48;MAST
83;49;MAST
84;49;TOWER
83;49;TOWER
84;50;MAST
83;49;MAST
83;49;MAST
83;49;TOWER
84;49;TOWER
84;49;MAST
84;49;MAST
82;49;MAST
84;49;MAST
83;48;MAST
83;48;POLE
84;48;MAST
83;48;MAST
84;48;TOWER
83;48;MAST
84;48;MAST
83;48;TOWER
83;48;TOWER
83;48;MAST
83;49;MAST
84;48;MAST
83;48;MAST
83;48;MAST
84;48;MAST
83;48;MAST
83;48;TOWER
83;48;TOWER
105;57;N/A
105;57;N/A
105;57;N/A
104;57;N/A
105;57;B
105;57;N/A
104;57;N/A
104;57;POLE
104;57;N/A
104;57;N/A
105;57;N/A
105;57;N/A
105;57;N/A
105;57;TOWER
105;57;N/A
105;57;TOWER
105;57;TOWER
105;57;TANK
104;57;N/A
105;57;N/A
105;57;N/A
105;57;TOWER
105;57;TANK
104;57;N/A
105;57;TOWER
105;57;N/A
105;57;N/A
105;57;POLE
105;57;TOWER
105;57;TOWER
105;57;TOWER
105;57;TOWER
105;57;B
105;57;TOWER
105;57;TOWER
105;57;BANT
105;57;TOWER
105;57;TANK
82;53;TOWER
82;54;TOWER
82;54;TOWER
83;54;TOWER
82;53;TOWER
82;54;TOWER
83;53;TOWER
83;54;TOWER
82;54;TOWER
82;53;TOWER
83;53;TOWER
82;54;TOWER
83;53;TOWER
83;53;TOWER
82;53;POLE
82;53;POLE
82;53;TOWER
91;58;TOWER
90;58;TOWER
90;58;TOWER
91;58;TOWER
91;58;TOWER
90;59;TOWER
90;58;TOWER
90;58;TOWER
90;58;MAST
91;58;TOWER
90;59;TOWER
90;58;TOWER
92;58;TOWER
91;59;TOWER
91;59;POLE
90;58;MAST
91;58;TOWER
90;58;TOWER
91;58;TOWER
90;58;TOWER
90;58;MAST
96;50;MAST
96;50;TOWER
96;49;TOWER
97;50;POLE
96;50;MAST
96;50;TOWER
96;49;MAST
96;50;MAST
96;50;MAST
97;50;MAST
96;50;MAST
96;50;MAST
96;50;MAST
96;50;TOWER
96;49;MAST
95;50;TOWER
95;50;TOWER
83;53;TOWER
83;53;TOWER
83;53;TOWER
82;53;TOWER
82;52;TOWER
83;53;TOWER
84;53;TOWER
83;53;TOWER
82;53;TOWER
83;53;TOWER
83;53;TOWER
83;53;TOWER
82;53;TOWER
84;53;TOWER
83;53;TOWER
83;53;TOWER
82;52;TOWER
89;54;TOWER
88;55;POLE
88;54;MAST
88;55;TOWER
89;55;MAST
88;54;MAST
87;55;TOWER
87;55;MAST
86;55;MAST
88;55;MAST
87;55;MAST
87;55;MAST
86;55;TOWER
87;55;MAST
88;55;TOWER
87;55;TOWER
87;55;MAST
88;55;TOWER
88;55;MAST
88;54;MAST
99;54;TOWER
98;54;TOWER
98;54;TOWER
99;54;MAST
98;54;MAST
98;54;TOWER
98;54;MAST
99;54;POLE
98;54;MAST
99;54;MAST
79;44;POLE
79;44;POLE
78;45;POLE
79;45;TOWER
79;44;TOWER
79;45;MAST
78;44;TOWER
78;45;TOWER
78;45;TOWER
79;44;TOWER
78;44;MAST
78;44;MAST
78;44;POLE
79;44;MAST
78;44;POLE
78;44;TOWER
78;44;TOWER
78;44;MAST
71;57;TOWER
71;57;N/A
70;57;N/A
71;57;N/A
105;57;MAST
105;57;MAST
106;57;TOWER
106;57;TANK
106;57;POLE
105;57;POLE
106;57;POLE
106;57;TANK
105;57;POLE
105;57;POLE
105;57;TOWER
105;57;MAST
105;58;MAST
89;45;TOWER
89;45;TOWER
89;44;B
89;45;TOWER
89;45;MAST
89;44;MAST
89;44;MAST
89;44;B
89;44;MAST
89;45;TOWER
89;45;TOWER
89;44;TOWER
89;44;TOWER
89;44;TANK
89;45;TOWER
89;45;TOWER
98;54;MAST
98;54;MAST
98;54;MAST
98;54;MAST
98;54;TOWER
98;55;MAST
98;55;TOWER
98;55;MAST
99;55;MAST
99;55;POLE
98;55;MAST
98;55;MAST
99;55;TOWER
98;55;MAST
98;55;MAST
98;55;TOWER
108;58;TOWER
109;59;TOWER
108;58;POLE
108;59;MAST
109;59;MAST
108;58;TOWER
108;58;MAST
108;58;B
109;59;TOWER
108;59;POLE
108;58;MAST
109;58;TOWER
108;58;MAST
100;54;POLE
100;54;MAST
101;54;MAST
101;54;MAST
100;54;MAST
100;54;POLE
100;54;MAST
101;54;POLE
100;54;MAST
100;54;UPOLE
100;54;POLE
97;53;TOWER
98;54;TOWER
97;53;TOWER
97;53;TANK
98;54;TOWER
97;53;TOWER
97;53;N/A
97;53;N/A
97;53;TOWER
97;54;TOWER
99;49;N/A
99;48;N/A
99;48;N/A
99;49;N/A
99;49;N/A
99;49;N/A
99;49;N/A
99;48;TOWER
99;49;TOWER
101;56;TOWER
101;55;MAST
101;56;POLE
101;56;MAST
101;55;MAST
101;55;MAST
101;55;MAST
101;55;MAST
101;55;POLE
101;55;POLE
93;53;N/A
94;53;N/A
93;53;N/A
94;53;N/A
93;53;N/A
94;52;N/A
94;53;N/A
93;53;TOWER
94;53;TOWER
93;53;TOWER
86;54;TOWER
86;54;TOWER
87;54;TOWER
103;56;MAST
103;56;POLE
103;55;POLE
103;56;TOWER
103;56;TOWER
77;41;MAST
77;41;TANK
77;42;TOWER
77;42;TOWER
77;41;TOWER
77;41;TOWER
77;42;TOWER
77;41;MAST
77;42;MAST
77;41;POLE
77;41;TOWER
76;42;MAST
76;42;TOWER
76;42;MAST
77;41;TOWER
77;41;MAST
77;41;TOWER
79;44;TOWER
79;44;TOWER
79;44;TOWER
80;44;TOWER
80;44;TOWER
80;44;TOWER
79;43;TOWER
79;43;TOWER
80;43;TOWER
80;43;TOWER
80;43;TOWER
80;43;TOWER
81;43;TOWER
80;43;TOWER
78;43;TOWER
79;44;MAST
79;44;TOWER
79;44;TOWER
80;43;TOWER
80;44;MAST
78;44;MAST
79;43;TOWER
80;44;TOWER
79;43;TOWER
78;43;TOWER
80;44;TOWER
65;49;N/A
65;49;TOWER
65;51;N/A
64;48;N/A
64;49;N/A
64;49;N/A
64;48;N/A
63;49;N/A
63;49;N/A
65;49;N/A
64;48;N/A
65;51;N/A
63;48;N/A
65;48;POLE
64;51;MAST
64;48;POLE
97;50;TOWER
97;49;N/A
97;50;TOWER
97;49;N/A
97;49;N/A
97;49;TOWER
97;49;TOWER
97;50;TOWER
97;49;N/A
97;50;N/A
97;49;N/A
97;50;TOWER
96;47;TOWER
95;48;MAST
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;48;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
96;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;TOWER
95;47;MAST
95;47;TOWER
95;47;TOWER
96;47;TANK
96;47;TOWER
96;47;TOWER
78;44;TOWER
78;44;MAST
78;43;MAST
78;43;POLE
77;43;POLE
78;43;POLE
78;44;MAST
78;43;MAST
78;43;MAST
78;43;MAST
78;43;MAST
77;43;TOWER
78;44;MAST
78;44;TOWER
77;43;MAST
78;43;MAST
86;42;N/A
87;43;N/A
84;43;N/A
84;42;N/A
84;43;N/A
82;42;N/A
88;43;N/A
82;42;N/A
85;42;N/A
80;42;N/A
79;41;N/A
87;43;N/A
80;42;N/A
83;42;N/A
88;43;N/A
82;43;N/A
88;44;N/A
88;43;N/A
87;42;N/A
81;43;RIG
79;41;N/A
82;42;N/A
83;42;N/A
84;42;N/A
85;43;N/A
85;42;N/A
80;42;N/A
84;41;N/A
81;42;N/A
87;43;N/A
80;42;N/A
87;42;N/A
84;43;TOWER
83;44;TOWER
82;44;TOWER
88;43;B
83;43;RIG
83;43;RIG
84;42;N/A
86;42;N/A
85;43;N/A
84;42;N/A
86;42;N/A
85;42;N/A
86;43;TOWER
83;59;MAST
83;59;TOWER
83;59;MAST
82;59;POLE
83;59;MAST
83;59;TANK
83;59;POLE
83;59;POLE
83;59;POLE
83;59;MAST
83;59;POLE
83;59;POLE
83;58;TANK
82;59;POLE
83;59;TANK
83;59;TANK
83;59;TANK
83;59;TANK
84;59;TANK
83;59;TANK
84;59;TOWER
83;59;TANK
84;59;TOWER
79;42;TOWER
79;42;MAST
79;42;POLE
79;42;TANK
78;42;MAST
79;42;MAST
79;41;MAST
78;41;MAST
79;41;POLE
78;42;TOWER
79;42;POLE
78;42;MAST
86;58;N/A
85;58;N/A
86;58;N/A
85;58;N/A
85;58;TOWER
85;58;N/A
85;58;N/A
86;58;N/A
85;58;N/A
86;58;TOWER
85;58;TOWER
86;58;TOWER
85;58;TOWER
85;58;TOWER
84;60;TOWER
84;59;TOWER
84;59;TOWER
84;59;TANK
83;59;TANK
84;59;TANK
84;59;POLE
84;59;TOWER
85;59;TOWER
85;60;TOWER
84;60;POLE
84;60;TOWER
85;59;TOWER
85;59;TOWER
85;60;TOWER
84;60;TOWER
97;54;TOWER
96;54;MAST
96;54;TOWER
97;54;TOWER
96;54;TOWER
97;54;MAST
96;53;TOWER
96;54;MAST
95;54;MAST
96;54;TOWER
96;54;MAST
96;54;TOWER
96;54;TOWER
97;53;TOWER
96;53;MAST
96;53;MAST
97;53;TOWER
97;53;MAST
96;53;TOWER
96;54;MAST
97;53;TOWER
96;54;MAST
96;53;MAST
91;51;MAST
91;51;TOWER
92;51;TOWER
90;51;MAST
91;51;MAST
91;51;MAST
91;51;TOWER
92;51;MAST
91;51;TOWER
91;51;TOWER
90;51;MAST
90;51;TOWER
90;51;TOWER
91;51;TOWER
90;51;MAST
90;51;MAST
91;51;MAST
91;51;MAST
91;51;TOWER
93;52;TOWER
92;52;TOWER
92;52;TOWER
93;52;TOWER
93;52;TOWER
92;53;TOWER
93;52;TOWER
93;52;TOWER
92;52;TOWER
92;53;TOWER
92;52;TOWER
92;52;TOWER
79;59;N/A
79;59;N/A
79;59;N/A
79;59;N/A
79;58;N/A
78;60;N/A
78;59;N/A
79;59;SILO
79;59;N/A
79;59;N/A
80;59;TOWER
79;59;TOWER
79;59;TOWER
80;59;TOWER
79;59;TANK
78;59;TOWER
80;59;TOWER
79;59;MAST
94;44;N/A
94;43;TOWER
94;43;N/A
94;44;N/A
94;44;N/A
94;43;N/A
94;44;TOWER
94;44;MAST
94;43;MAST
52;57;TOWER
53;57;TOWER
53;57;TOWER
53;56;TOWER
53;57;TOWER
52;57;TOWER
52;58;TOWER
54;57;TOWER
52;56;TOWER
53;57;TOWER
53;56;TOWER
52;56;TOWER
52;57;TOWER
52;57;TOWER
52;56;TOWER
53;57;TOWER
53;57;TOWER
52;57;TOWER
53;57;TOWER
53;56;TOWER
54;57;TOWER
53;57;B
53;57;TOWER
52;57;TOWER
52;57;TOWER
52;57;TOWER
53;57;TOWER
53;57;TOWER
53;56;POLE
53;58;TOWER
54;57;MAST
56;51;TOWER
57;50;N/A
56;50;TOWER
57;51;N/A
56;50;N/A
56;50;N/A
56;50;TOWER
56;51;POLE
57;51;POLE
56;51;POLE
56;50;TOWER
57;50;TOWER
56;51;POLE
56;51;TOWER
56;51;POLE
56;51;POLE
56;51;N/A
56;51;N/A
57;50;N/A
56;50;TOWER
56;51;N/A
56;50;TOWER
57;51;N/A
56;51;N/A
96;50;N/A
96;50;N/A
97;50;N/A
96;50;N/A
96;50;TOWER
97;50;TOWER
96;50;N/A
97;57;MAST
97;56;MAST
97;57;BANT
97;57;POLE
97;56;MAST
97;57;TANK
97;57;MAST
98;57;TOWER
98;56;TOWER
98;57;TOWER
97;57;MAST
97;57;TOWER
97;57;B
97;57;BANT
97;57;TOWER
97;57;TOWER
97;57;BANT
97;57;POLE
97;57;POLE
98;57;TOWER
98;57;TOWER
97;56;MAST
97;57;POLE
97;57;MAST
97;57;POLE
98;57;MAST
97;57;TOWER
98;57;POLE
97;57;TOWER
98;57;MAST
98;56;TOWER
97;57;TOWER
97;57;TANK
97;57;MAST
70;46;MAST
70;47;TOWER
70;47;TOWER
70;46;TOWER
71;47;MAST
70;48;TOWER
71;47;POLE
70;46;TOWER
71;47;MAST
70;47;MAST
70;47;TOWER
70;47;POLE
70;47;POLE
70;46;TOWER
95;46;TOWER
95;46;TOWER
95;46;TOWER
95;46;TOWER
95;46;MAST
95;46;TOWER
95;46;TANK
95;46;TOWER
95;46;POLE
95;46;B
95;46;MAST
95;46;POLE
95;46;TOWER
95;46;TOWER
99;54;N/A
99;54;N/A
99;54;N/A
99;54;N/A
99;54;N/A
99;54;TOWER
99;54;N/A
100;54;N/A
100;54;B
99;54;N/A
100;54;MAST
99;54;TOWER
100;51;TOWER
100;51;TOWER
99;52;TOWER
99;52;TOWER
99;52;TOWER
99;52;TOWER
99;52;TOWER
100;51;TOWER
99;52;MAST
100;51;TOWER
100;51;TOWER
99;52;TOWER
99;52;TOWER
99;51;TOWER
99;52;TOWER
98;51;TOWER
98;50;TOWER
98;51;TOWER
98;51;MAST
98;50;TOWER
98;51;TOWER
98;51;TOWER
98;50;MAST
99;51;TOWER
98;50;TOWER
98;50;TOWER
98;51;TOWER
98;51;MAST
91;57;N/A
92;57;N/A
91;57;N/A
91;57;N/A
91;57;N/A
90;57;N/A
90;57;N/A
90;58;N/A
91;58;N/A
91;57;N/A
91;57;TOWER
91;57;N/A
91;57;N/A
91;57;TOWER
92;57;TOWER
91;57;TOWER
92;58;TOWER
83;46;N/A
83;45;TOWER
83;45;TOWER
82;46;N/A
82;45;N/A
83;46;N/A
82;46;N/A
83;46;N/A
82;46;TOWER
83;46;TOWER
83;45;TOWER
83;45;TOWER
83;46;TOWER
90;57;TOWER
90;57;MAST
90;57;TOWER
90;57;POLE
90;57;POLE
90;57;POLE
90;57;MAST
90;57;POLE
90;57;B
90;57;TOWER
90;57;TOWER
90;58;TANK
90;57;POLE
90;58;TOWER
90;58;TANK
80;57;TOWER
79;57;TOWER
80;58;TOWER
80;57;TOWER
79;57;BPOLE
79;57;NNTANN
86;44;MAST
85;44;POLE
85;44;TOWER
85;44;TOWER
85;44;MAST
85;44;TOWER
85;44;TOWER
86;44;MAST
85;44;POLE
85;44;TOWER
85;44;TOWER
86;44;TOWER
85;44;TOWER
85;44;MAST
88;50;TOWER
89;50;TOWER
88;50;TOWER
88;50;TOWER
88;50;TOWER
88;50;TOWER
89;50;MAST
89;50;MAST
89;50;TOWER
88;50;MAST
88;50;MAST
89;49;TOWER
88;49;TOWER
88;49;MAST
89;49;TOWER
88;49;TOWER
89;50;TOWER
89;49;TOWER
88;49;TOWER
88;50;MAST
89;50;MAST
89;50;MAST
89;50;MAST
89;49;MAST
89;49;TOWER
89;49;MAST
89;50;MAST
89;50;MAST
95;50;N/A
95;50;TOWER
95;50;TOWER
96;50;TOWER
95;50;N/A
95;50;TOWER
96;50;N/A
95;50;TOWER
95;50;TOWER
95;50;MAST
96;50;TOWER
95;50;N/A
95;50;TOWER
